"id","file","tree","x","y","phi","phi.left","phi.right","h.dist","dbh","h","v","n.pts","n.pts.red","n.pts.est","n.pts.red.est","partial.occlusion"
8,"8.txt",11,-8.81481106888338,-1.98347735189737,3.36291698168011,3.34115240978301,3.38385293886814,9.03522297947759,47.5458598927951,16.7922130312499,1.33466161516458,628,77,532.065534292268,86.5999465114597,0
8,"8.txt",12,-7.16776911117362,-6.2797099901631,3.8610486784672,3.85409373505589,3.86927402036174,9.52952253958075,22.4603658690699,14.60906703125,0.264154401119242,171.666666666667,23,251.344419755407,40.909271328249,1
8,"8.txt",13,10.5760439298642,-1.18011522019699,6.17205301767156,6.15725418230226,6.18819804216956,10.6417777191294,33.9601885838315,12.53311703125,0.531143832169656,370,69.3333333333333,380.034053948419,61.8550284190895,0
8,"8.txt",14,-2.71300330967871,-10.6834612953703,4.46370354080786,4.44565478329325,4.47960863607076,11.0225604416062,40.4811900158613,14.75001503125,0.865131971720073,397.666666666667,78.3333333333333,453.007812733657,73.7323690853061,0
8,"8.txt",15,10.9843611610133,2.84896383635429,0.253774065341129,0.24916774558356,0.262847233839824,11.3478167319522,15.9550098892262,8.52270703124987,0.0868357559375191,140,30,178.545742583908,29.0604272614317,1
8,"8.txt",16,10.3623432515362,4.96545667864183,0.44685271795792,0.437512799071009,0.458135649622982,11.4906117881276,25.4250355516243,8.85299403125003,0.226727598025851,222.333333333333,39.6666666666667,284.520779636269,46.3091155315561,0
8,"8.txt",17,-9.26066852093423,7.33983422993533,2.47138914379857,2.46155228024605,2.48221716496003,11.8166758045798,27.9067315581732,9.82587203124997,0.295447373281341,211.666666666667,49.6666666666667,312.29238613687,50.8292723214305,0
8,"8.txt",18,5.28118032600907,-10.7070569512509,5.17061924506656,5.16075835279257,5.18413428235042,11.9386825619229,28.8895122302513,12.59255503125,0.385873701587839,249.666666666667,59.6666666666667,323.290267436322,52.6193073281873,0
8,"8.txt",19,-12.3863165147147,1.46526615256103,3.02384281097535,3.01181843100985,3.03494728846446,12.4726994005531,27.4722151515487,15.55511903125,0.41700050636321,222.333333333333,55,307.429897487581,50.037844894166,0
8,"8.txt",20,11.4002667038628,-7.05646397577264,5.72893127286394,5.71977209482775,5.7339222691119,13.4074536119364,22.9854059443284,11.96026203125,0.234175813950247,128,35,257.219920352035,41.8655784081142,1
8,"8.txt",21,13.8531582238901,-1.38997415452141,6.18318057072351,6.18453770296396,6.18880803185167,13.9227280139758,13.0202765309634,14.83193703125,0.0899224028253717,37,12.5,145.704387399878,23.7151090271208,1
8,"8.txt",22,12.2968686142236,6.54830587809679,0.489319878051106,0.482203023472017,0.496833071160814,13.931758490372,20.4983616321153,9.61445103124997,0.156776130171538,126.666666666667,39.3333333333333,229.388463233163,37.3356802236054,0
8,"8.txt",23,-12.1870152603852,-7.28687155418172,3.68048220769252,3.66871445919373,3.69183690352294,14.1993862205795,36.9148154127337,13.25562703125,0.657425871947242,246.666666666667,84.6666666666667,413.098028517367,67.2365805862221,0
8,"8.txt",24,9.05051753271801,11.0243734534637,0.883406760875657,0.875510006864635,0.891230319532893,14.2635453088623,28.0987261923855,10.0704230312499,0.305254733126928,124.666666666667,40.3333333333333,314.440916584396,51.1789710142455,0
8,"8.txt",25,-10.4164661920907,-10.3374787802787,3.92318435523158,3.91407838323103,3.93324364329742,14.6753663426209,30.8230802344608,9.34673903124991,0.346979838313167,152,51.3333333333333,344.928006149427,56.1411047279686,0
8,"8.txt",26,-13.7781671741316,5.96018305972883,2.73331750159414,2.72336094589486,2.74697304601977,15.0120601809638,34.4473144879372,14.7024190312499,0.624727054532981,189,68,385.48527315068,62.7422786935618,0
8,"8.txt",27,-14.5544450071424,-3.76828751034788,3.39494331244499,3.39115554639754,3.40611633766634,15.034433379816,41.274719308999,14.9271700312499,0.908592699619862,131.666666666667,50,461.887862190789,75.1777019596288,1
8,"8.txt",28,15.229088689506,4.95168187691637,0.314364054847225,0.30739817142578,0.321490269628246,16.0138791547091,22.611009485687,11.69207503125,0.222476965818956,116.666666666667,51,253.03020851901,41.1836533495385,0
8,"8.txt",29,3.43043246694602,-15.6484546686761,4.92819398423767,4.91779370850742,4.93784303630064,16.0200523395765,34.567243730925,11.8461630312499,0.5255126292359,145.666666666667,55.6666666666667,386.827350397604,62.9607176081449,0
8,"8.txt",30,15.4173521630619,4.62227794241042,0.291282568086204,0.29325457285311,0.300367091897692,16.0953471878292,26.1812193045806,11.3162470312499,0.290532751890444,22,8,292.982911006845,47.6864273039481,1
8,"8.txt",31,14.805246840617,-6.36861804169291,5.87695034134733,5.86954829629181,5.88052622973599,16.1169317499209,25.6686789468787,13.29289403125,0.31861753488048,73.3333333333333,29.3333333333333,287.247289443119,46.7528871878996,1
8,"8.txt",32,-13.3149862595317,9.1249808632076,2.54080210704917,2.53799389482609,2.54467289826975,16.1417835151636,20.6218344387029,17.38027603125,0.258743787022707,41,18,230.770194996049,37.5605733787658,1
8,"8.txt",33,9.56528048995283,13.7406356850345,0.962670824198109,0.961722337928129,0.966681211054712,16.7421536225092,15.2178872529547,9.19591703125012,0.0835515189260335,35,17.5,170.296916078487,27.7178333738161,0
8,"8.txt",34,-9.99107717519449,-13.4782488505642,4.07449316033943,4.06818999335191,4.0753816528036,16.777527343932,22.1857904737044,8.47407503124991,0.167206815019264,55,25,248.271763066306,40.4091601807037,1
8,"8.txt",35,9.6391353958792,13.9018432121026,0.964526886181987,0.963115679190718,0.970059877251566,16.9166963251826,15.6620529837072,7.17246403124996,0.0742232145738904,51.6666666666667,24.3333333333333,175.267386217843,28.526836063264,1
8,"8.txt",36,16.6578900967849,-3.15536292076331,6.09598142593831,6.08867827738584,6.10227716952389,16.9541037465322,31.6643775934331,11.9343320312499,0.443621568980707,104.333333333333,46.6666666666667,354.342607753217,57.6734422743189,0
8,"8.txt",37,14.8243494594695,8.8489220580292,0.53814948965741,0.531009028972417,0.544330339435423,17.2645598529492,28.394573212501,9.43558103124967,0.296567760690763,98,47.3333333333333,317.751614996022,51.7178262621123,0
8,"8.txt",38,7.0959755899669,16.1590945910374,1.15702408550564,1.15375746822561,1.16256219958409,17.6486138462578,26.7307285716257,15.3664390312499,0.390672916950397,54.3333333333333,25.6666666666667,299.1322359413,48.6873025271737,1
